bug_id,bug_severity,bug_status,component,creation_ts,delta_ts,description,dup_id,priority,product,resolution,short_desc,version
214775,normal,RESOLVED,General,2008-01-09 12:11:00 -0500,2010-03-03 11:14:59 -0500,"The following code displays the problem.

function debug2() {
    var keyFunct = null;
    var array = [4, 5, 6, 7, 8];
    
    if ( keyFunct == null ) {
        keyFunct = new function () { 
            return 3; 
        };
    }
    return array[keyFunct()];
}

This obviously is valid Javascript code. However, on the return array line the validator reports that keyFunct is an undefined function. 

Sorry, but I definitely don't have any suggestions how to fix this one as this is almost a dynamic run-time issue. Maybe the error could be switched to a warning stating that the function maybe undefined.",[],P3,JSDT,FIXED,Error displayed for undefined funct is invalid,unspecified
214777,blocker,RESOLVED,Incubator,2008-01-09 12:20:00 -0500,2008-01-10 14:35:34 -0500,"Build: I20080108-1320

- download admin UI
- create a profile and provision SDK + user UI into it
- attempt to start the provisioned SDK.

-> An error occurs early in the startup sequence:

!ENTRY org.eclipse.osgi 4 0 2008-01-09 12:17:07.984
!MESSAGE Startup error
!STACK 1
java.lang.IllegalArgumentException: The System Bundle's start level can not be modified.
	at org.eclipse.osgi.framework.internal.core.StartLevelManager.setBundleStartLevel(StartLevelManager.java:392)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.installBundles(EclipseStarter.java:1085)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.loadBasicBundles(EclipseStarter.java:620)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.startup(EclipseStarter.java:302)
	at org.eclipse.core.runtime.adaptor.EclipseStarter.run(EclipseStarter.java:171)
	at sun.reflect.NativeMethodAccessorImpl.invoke0(Native Method)
	at sun.reflect.NativeMethodAccessorImpl.invoke(NativeMethodAccessorImpl.java:64)
	at sun.reflect.DelegatingMethodAccessorImpl.invoke(DelegatingMethodAccessorImpl.java:43)
	at java.lang.reflect.Method.invoke(Method.java:615)
	at org.eclipse.equinox.launcher.Main.invokeFramework(Main.java:561)
	at org.eclipse.equinox.launcher.Main.basicRun(Main.java:501)
	at org.eclipse.equinox.launcher.Main.run(Main.java:1239)",[],P3,Equinox,FIXED,[prov] Provisioned SDK will not start,3.4
214776,normal,RESOLVED,Incubator,2008-01-09 12:13:00 -0500,2008-01-10 17:19:54 -0500,"Build: I20080108-1320

- download and start the p2 agent
-> Notice the ""download cache"" appears in the artifacts view. It appears that it is missing the ""implementation only"" property, or the UI is not correctly hiding it.",[],P3,Equinox,FIXED,[prov] System property not persisted by repository manager,3.4
214778,normal,RESOLVED,Incubator,2008-01-09 12:41:00 -0500,2008-01-28 13:27:53 -0500,"In the admin UI:
- Open the properties dialog on an existing profile
- change the install folder
- push OK
- reopen the properties dialog

The old folder is shown.  
Not sure if this is UI or not, but if the folder cannot be changed, the UI shouldn't show it as editable.",[],P3,Equinox,FIXED,[prov] [ui]  Make profile properties non editable in admin UI,3.4
214779,normal,CLOSED,Build,2008-01-09 12:41:00 -0500,2008-02-12 10:23:15 -0500,"Remove org.eclipse.tptp.birt feature from builds.

Joel, please remove the following feature from the TPTP packages
(run-time, SDK, update site):

Feature: 
org.eclipse.tptp.birt",[],P1,TPTP Release Engineering,FIXED,Remove org.eclipse.tptp.birt feature from builds.,4.5
214780,normal,CLOSED,SQL Editor Framework,2008-01-09 12:47:00 -0500,2008-07-01 17:42:12 -0400,"Build ID: 1.5.1

Steps To Reproduce:
1.Format SQL statement in the SQL Editor only allows for SQLWordStrategy of converting reserved words to upper case.
2.
3.


More information:
DTP needs to offer a way to extend the SQL Content Formatter so that vendors can enhance and choose their own strategies for formatting SQL content within the SQL Editor. 

As suggested by Hui Cao, one possible approach is to add a new API in SQLEditorService to enable a customized SQLSourceViewerConfiguration to be used in SQLEditor.",[],P3,Data Tools,FIXED,Need support for extending SQL Content Formatter,1.5.1
214782,normal,RESOLVED,Incubator,2008-01-09 13:14:00 -0500,2008-01-29 14:35:56 -0500,"The repository properties dialog has always taken the repo itself as its element.  Now that we aren't pre-loading repos, this is a nasty surprise for the user when they want to check the properties of a repo.

Need to change this dialog to only show the info that can be retrieved from the manager (location, name, description).  Also need to figure out what adapter class we will register for this dialog so that we don't inadvertently load the repo anyway while adapting to a repo interface.  The UI should probably define its own interface for repository info and register this adapter.",[],P3,Equinox,FIXED,[prov] [ui] - repository properties dialog should not load the repo,3.4
214781,normal,RESOLVED,Debug,2008-01-09 13:04:00 -0500,2008-01-11 09:49:06 -0500,"Build ID: M20070212-1330

Steps To Reproduce:
1. Start eclipse.
2. Open an XML file

Result: Notice that eclipse throws a NullPointerException and cannot parse the file.

More information:
The problem is also reproducible if you had an XML file open when you last closed Eclipse. Also, this issue can be fixed for the rest of the session if you first open a .java file. Somehow, the issue is resolved after this is done. Then, all files can be opened. I will attach the exception printout.",[],P3,Platform,WORKSFORME,XML files and BAT files are unable to open on launch.,3.2.2
214783,enhancement,RESOLVED,Text,2008-01-09 13:18:00 -0500,2008-01-14 07:04:07 -0500,"Build ID: I20071213-1700

It would be great if eclipse was able to detect emacs coding tag:

-*- coding: Cp1252 -*-

 I need this because we work on several platform, with CVS but with different encoding for the two main CVS module. So if the coding was ""harcoded"" in the files, all our problems would be solved.

In this case, the files are java files, and the coding would go in the comments.",[],P3,Platform,WORKSFORME,Support for emacs coding tag in text file encoding detection,3.4
214784,major,RESOLVED,Aperi,2008-01-09 13:19:00 -0500,2008-01-11 15:16:12 -0500,"The latest build of Simulator-Aperi-incubation-080107-214124.zip completed successfully for both Switch to Switch & Switch to Storage connections simulation, The SIMDB was updated correctly but the discovery of simulated CIMOM failed to show the above connectivity running TPC 3.3",[],P2,z_Archived,FIXED,Switch to Switch or Switch to Storage Connections were not discovered by TPC 3.3,unspecified
214785,normal,CLOSED,TPTP.monitoring,2008-01-09 13:19:00 -0500,2010-06-03 15:07:24 -0400,"Import an Apache access log using version 2.0.x.
Reopen the import log wizard and choose to edit the previously Apache access log file. The version is 1.3.20 instead 2.0.x.
The version hasn't been preserved.",[],P1,z_Archived,FIXED,Parser version values are not preserved when reimporting the same log file,unspecified
214786,normal,CLOSED,RSE,2008-01-09 13:29:00 -0500,2010-11-26 11:22:14 -0500,"If you have a virtual folder called folder1a.  And you rename it to folder1.  And then try to rename it back, you could not.  Message ""Name already exist"" shown on the rename dialog.

This is caused by fixing of bug 214251.  We update the Virtual File System node, instead of replacing the nodes after reame now.  But the logic in the code is not quite correct.",[],P2,Target Management,FIXED,[regression][archive]rename a virtual directory does not work properly,3.0
214787,normal,RESOLVED,p2,2008-01-09 13:30:00 -0500,2009-04-27 16:51:19 -0400,"(spun out as separate issue from bug #203009)

Currently the Available/Installed features lists show the name/version/size info, and a group of buttons at the right lets you act on them.

Something interesting to explore (more like Firefox) would be multi-line label providers.  You click on an IU and the label provider grows to show more info, possibly including a button that lets you install it.

It would also be nice to include an icon for each IU.

This is something to explore once all the basic function is working.",[],P3,Equinox,WONTFIX,[prov] [ui] Investigate smarter label provides in Available/installed features list  to improve workflow,3.4
214789,enhancement,CLOSED,Aperi,2008-01-09 13:33:00 -0500,2008-01-11 17:44:06 -0500,"Received the following error messages when doing TPC 3.3 'Create Volume' using Snapshot-based DS8000 CIMOM - http://9.52.175.34:5988

1/8/08 7:29:13 PM BTACS0000I Starting Control Process: createStorageVolumes, Device Server RUN ID=5579, Job ID=8134.

1/8/08 7:29:17 PM HWN021515E The invocation of CIM method CreateOrModifyElementFromStoragePool failed on CIMOM http://9.52.175.34:5988 with the following exception text: org.sblim.wbem.cim.CIMTransportException: EXT_ERR_UNABLE_TO_CONNECT(""HTTP 200 OK"",CIMError:""null"")

1/8/08 7:29:17 PM HWN021677E Volume creation failed. The volume of size 1073741824 in pool tsm_p1 on subsystem DS8000-2107-1300271-IBM could not be created.

1/8/08 7:29:17 PM BTACS0001I Finished Control Process: Device Server RUN ID=5579, Job ID=8134, Status=0, Return Code=10007.

The real live DS8000 CIMOM - http://9.52.172.130:5988 worked fine

1/9/08 9:12:10 AM BTACS0000I Starting Control Process: createStorageVolumes, Device Server RUN ID=5708, Job ID=8271.

1/9/08 9:12:26 AM HWN021676I Volume creation completed successfully. New volume Aperi (ID:1124) created with size 1073741824 in pool tsm_p1 on subsystem DS8000-2107-1300271-IBM.

1/9/08 9:12:26 AM BTACS0001I Finished Control Process: Device Server RUN ID=5708, Job ID=8271, Status=1, Return Code=0.",[],P4,z_Archived,WONTFIX,The TPC 3.3 create volume failed using Snapshot-based DS8000  CIMOM,unspecified
214791,trivial,CLOSED,cdo.core,2008-01-09 14:07:00 -0500,2010-06-29 09:20:53 -0400,"Created attachment 86495
Patch

CDOInvalidationNotificationImpl.isTouch should return false instead of throwing an exception",[],P3,EMF,FIXED,CDOInvalidationNotificationImpl.isTouch should return false,1.0
214788,normal,CLOSED,IntegratedAgentController,2008-01-09 13:30:00 -0500,2009-07-03 08:58:26 -0400,"I downloaded and installed Eclipse and installed the tptp extension using the Europa Discovery Site. However the lib-file of the agentcontroller contains several very small .so-files . These files contain the names  of other .so-files, so I guess they are supposed to be symbolic links. I seems that somehow these files are extracted as regular text files instead of symbolic links. To me this seems like a bug in the (tar?) archives or in the unarchiver used by Eclipse.

Below I include a snippet of the output of ""ls -l"" on the lib directory of the integrated agentcontroller.

 ls -l /opt/eclipse/plugins/org.eclipse.tptp.platform.ac.linux_ia32_4.4.1.v200709261752/agent_controller/lib/

...
-rw-r--r-- 1 root root      19 2008-01-09 07:22 libnamedPipeTL.so
-rw-r--r-- 1 root root      23 2008-01-09 07:22 libnamedPipeTL.so.4
-rw-r--r-- 1 root root   23451 2008-01-09 07:22 libnamedPipeTL.so.4.4.0
...

Above you can see that the first two files are small and no real symbolic links.
For example ""cat libnamedPipeTL.so"" yields the text: ""libnamedPipeTL.so.4"" .

Below is how it should be:

lrwxrwxrwx 1 root root      21 2008-01-09 12:20 libnamedPipeTL.so ->  libjavaBaseAgent.so.4
lrwxrwxrwx 1 root root      25 2008-01-09 12:20 libnamedPipeTL.so.4 -> libjavaBaseAgent.so.4.4.0
-rw-r--r-- 1 root root  154665 2008-01-09 07:22 libnamedPipeTL.so.4.4.0

I experienced this problem on both Fedora Core 7 and Ubuntu 7.10",[],P1,TPTP Agent Controller,FIXED,Broken symlinks and missing file permissions for installed TPTP plugins using an update site,4.4.0.1
214793,major,RESOLVED,Releng,2008-01-09 14:20:00 -0500,2010-07-19 22:06:51 -0400,"The GMF 2.1 M4 SDK is missing the source for several bundles:

org.eclipse.gmf.runtime.common.core
org.eclipse.gmf.runtime.common.ui.services
org.eclipse.gmf.runtime.diagram.ui.geoshapes
org.eclipse.gmf.runtime.diagram.ui.properties
org.eclipse.gmf.runtime.diagram.ui.providers.ide
org.eclipse.gmf.runtime.draw2d.ui.render
org.eclipse.gmf.runtime.emf.core
org.eclipse.gmf.runtime.emf.ui.properties
org.eclipse.gmf.runtime.notation
org.eclipse.gmf.runtime.notation.providers
etc.

I initially thought as I was typing this that it was a regression from GMF 2.1 M3 SDK, but M3 is also missing bundles

There are 38 runtime bundles in the SDK ( same as in the 3.3.1 SDK ).
There are 29 in M3
There are 23 in M4
There are 23 in N20080109",[],P1,GMP,FIXED,Missing source code in the GMF 2.0.2 SDK,2.0.2
214792,critical,CLOSED,Test.Execution,2008-01-09 14:10:00 -0500,2008-02-15 08:47:39 -0500,When deploying a JUnit Plug-in Test to a Windows machine from a Linux machine the test throws an exception and does not complete. See the attached sample plug-in.,[],P1,TPTP Testing,FIXED,Deploying junit plug-in test to remote Windows machine from a Linux machine fails,4.5
214794,enhancement,CLOSED,Cosmos,2008-01-09 14:21:00 -0500,2012-01-03 13:54:49 -0500,"A generic cmdbf query builder will provide a convinient way for users to construct cmdbf queries.  The query builder should provide extension points to allow the customization of the builder.  

The service meta-data introduced in CMDBf1.0 can be used in this case to prompt the user with only what is supported by an MDR. In case an MDR does not provide meta-data, then all constraints should be enabled. The meta-data can be used to determine 

   1. Support for relationship cardinality and depth limit
   2. Support for constraints
   3. The operators supported on a property value constraint
   4. XPath dialect support
   5. Record types supported 

As a result the generic query builder should query the MDR to determine what kinds of query the user can build.",[],P2,z_Archived,FIXED,"""Generic"" metadata driven CMDBf Query Builder",unspecified
